ISIN,Name,Sector,Country
FR0010208488,Engie SA,59104010,FR
FR0010220475,Alstom SA,52102020,FR
FR0010221234,Eutelsat Communications SA,58401020,FR
FR0010242511,Electricite de France SA,59101010,FR
FR0010259150,Ipsen SA,56201040,FR
FR0010307819,Legrand SA,52102030,FR
FR0010308841,Icade SA (Pre-Merger),60102010,FR
FR0010313833,Arkema SA,51101010,FR
FR0010340141,Aeroports de Paris SA,52407010,FR
FR0010411983,Scor SE,55301010,FR
FR0010451203,Rexel SA,52102030,FR
FR0010533075,Getlink SE,52407030,FR
FR0010613471,Suez SA,52203010,FR
FR0010908533,Edenred SA,52203040,FR
FR0010918292,nan,,
FR0011594233,Altice France SA,58401010,FR
FR0011981968,Worldline SA,57301010,FR
FR0012938884,nan,,
FR0013154002,Sartorius Stedim Biotech SA,56101020,FR
FR0013176526,Valeo SA,53101020,FR
FR0013181864,CGG SA,50103020,FR
FR0013280286,Biomerieux SA,56101020,FR
FR0013326246,Unibail-Rodamco-Westfield SE,60102020,FR
GB0000031285,Aberdeen Asset Management PLC,55102020,GB
GB0000282623,Amec Foster Wheeler Ltd,50103020,GB
GB0000386143,Alliance & Leicester Ltd,55101010,GB
GB0000444736,EMI Group Ltd,53302030,GB
GB0000456144,Antofagasta PLC,51201050,GB
GB0000472455,Dixons Retail Group Ltd,53403050,GB
GB0000536739,Ashtead Group PLC,52203040,GB
GB0000595859,SVF Holdco (UK) Ltd,57201010,GB
GB0000811801,Barratt Developments P L C,53203010,GB
GB0000904986,Bellway PLC,53203010,GB
GB0000961622,Balfour Beatty PLC,52201020,GB
GB0001282697,Invesco Holding Company Ltd,55102020,US
GB0001290575,British Airways PLC,52406010,GB
GB0001367019,British Land Company PLC,60102020,GB
GB0001411924,Sky Ltd,53302020,GB
GB0001430023,Brixton Ltd,60102020,GB
GB0001500809,Tullow Oil PLC,50102020,GB
GB0001803666,Cattles Ltd,55101030,GB
GB0001859296,Vistry Group PLC,53203010,GB
GB0002162385,Aviva PLC,55301030,GB
GB0002303468,Arriva PLC,52406020,GB
GB0002374006,Diageo PLC,54101020,GB
GB0002405495,Schroders PLC,55102020,GB
GB0002634946,BAE Systems PLC,52101010,GB
GB0002875804,British American Tobacco PLC,54102030,GB
GB0003096442,Electrocomponents PLC,57104010,GB
GB0003294591,Brush Holdings Ltd,52102010,GB
GB0003318416,Premier Farnell Ltd,53403050,GB
GB0003452173,FirstGroup PLC,52406020,GB
GB0003833695,Gallaher Group Ltd,57201020,NZ
GB0004052071,Halma PLC,52102030,GB
GB0004065016,nan,,
GB0004082847,Standard Chartered PLC,55101010,GB
GB0004161021,Hays PLC,52203030,GB
GB0004342563,Pearl Group Holdings (No. 1) Ltd,55501010,GB
GB0004544929,Imperial Brands PLC,54102030,GB
GB0004594973,Imperial Chemical Industries Ltd,55102020,GB
GB0004835483,nan,,
GB0005227086,Logica Ltd,57201010,GB
GB0005405286,HSBC Holdings PLC,55101010,GB
GB0005576813,Howden Joinery Group PLC,53203020,GB
GB0005603997,Legal & General Group PLC,55102020,GB
GB0005758098,Meggitt PLC,52101010,GB
GB0006043169,WM Morrison Supermarkets PLC,54301020,GB
GB0006215205,National Express Group PLC,52406020,GB
GB0006320161,International Power Ltd,59101010,GB
GB0006731235,Associated British Foods PLC,54102020,GB
GB0006776081,Pearson PLC,53302040,GB
GB0006825383,Persimmon PLC,53203010,GB
GB0006834344,Intu Properties PLC,60102020,GB
GB0007099541,Prudential PLC,55301030,GB
GB0007188757,Rio Tinto PLC,51201080,GB
GB0007668071,Close Brothers Group PLC,55101010,GB
GB0007669376,St. James's Place PLC,55102020,GB
GB0007739609,Travis Perkins PLC,53403020,GB
GB0007839698,Scottish & Newcastle Ltd,54101010,GB
GB0007908733,SSE PLC,59101010,GB
GB0007973794,Serco Group PLC,52203040,GB
GB0007980591,BP PLC,50102030,GB
GB0007981128,SSL International PLC,56102010,GB
GB0008706128,Lloyds Banking Group PLC,55101010,GB
GB0008722323,Tanjong PLC,59101010,MY
GB0008754136,Tate & Lyle PLC,54102020,GB
GB0008762899,BG Group Ltd,50102010,GB
GB0008782301,Taylor Wimpey PLC,53203010,GB
GB0008847096,nan,,
GB0008962655,Gates Worldwide Ltd,53101020,GB
GB0009039941,Reach PLC,53302040,GB
GB0009223206,Smith & Nephew PLC,56101020,GB
GB0009252882,GlaxoSmithKline PLC,56201040,GB
GB0009465807,Weir Group PLC,52102010,GB
GB0009697037,Babcock International Group PLC,52201020,GB
GB0009713446,George Wimpey Ltd,53203010,
GB0009895292,AstraZeneca PLC,56201040,GB
GB0030232317,Pagegroup PLC,52203030,GB
GB0030587504,HBOS PLC,55101010,GB
GB0030646508,GKN Ltd,53101020,GB
GB0030913577,BT Group PLC,58401010,GB
GB0030927254,ASOS PLC,53402010,GB
GB0031215220,Carnival PLC,53301010,GB
GB0031274896,Marks and Spencer Group PLC,53403090,GB
GB0031348658,Barclays PLC,55101010,GB
GB0031411001,Xstrata Ltd,51201050,CH
GB0031575722,HMV Group PLC,53205020,GB
GB0031638363,Intertek Group PLC,52203040,GB
GB0031698896,William Hill PLC,53301030,GB
GB0031718066,Hibu PLC,57201030,GB
GB0031743007,Burberry Group PLC,53403040,GB
GB0032089863,Next PLC,53403090,GB
GB0033040113,Darty Ltd,53403050,GB
GB0033195214,Kingfisher PLC,53403020,GB
GB0033277061,Vedanta Resources Ltd,51201080,GB
GB0033516088,Hanson Ltd,51202010,GB
GB0033986497,ITV PLC,53302020,GB
GB0034147388,CSR Ltd,57101010,GB
GB0055007982,Autonomy Corporation Ltd,57201010,US
GB0066981209,Astro All Asia Networks Ltd,53302020,MY
GB00B019KW72,J Sainsbury PLC,54301020,GB
GB00B01C3S32,Barrick Gold (Holdings) Ltd,51201060,JE
GB00B01FLG62,G4S PLC,52203040,GB
GB00B02J6398,Admiral Group PLC,55301020,GB
GB00B02L3W35,Berkeley Group Holdings PLC,53203010,GB
GB00B033F229,Centrica PLC,59104010,GB
GB00B03MLX29,Royal Dutch Shell PLC,50102010,NL
GB00B03MM408,Royal Dutch Shell PLC,50102010,NL
GB00B04QKW59,EDF Energy Nuclear Generation Group Ltd,59101010,GB
GB00B0744B38,Bunzl plc,52202010,GB
GB00B07KD360,Cobham Ltd,52101010,GB
GB00B082RF11,Rentokil Initial PLC,52203040,GB
GB00B09LSH68,Inmarsat Group Holdings Ltd,58401020,GB
GB00B0F99717,Berendsen Ltd,52203040,GB
GB00B0H2K534,Petrofac Ltd,50103020,JE
GB00B0HZPV38,Kaz Minerals PLC,51201050,GB
GB00B0LCW083,Hikma Pharmaceuticals PLC,56201040,GB
GB00B0P7Y252,Alliance Boots Holdings Ltd,54301010,GB
GB00B0SWJX34,London Stock Exchange Group PLC,55102050,GB
GB00B0ZSH635,Ladbrokes Coral Group Ltd,53301030,GB
GB00B10RZP78,Unilever PLC,54201020,GB
GB00B125RK88,Scottish Power Ltd,59101010,GB
GB00B127GF29,Corus Group Ltd,51201020,GB
GB00B129PL77,Biffa Group Holdings (UK) Ltd,52203010,
GB00B17BBQ50,Investec PLC,55102030,GB
GB00B19NKB76,Home Retail Group Ltd,53403020,GB
GB00B19NLV48,Experian PLC,52203070,IE
GB00B1B59F82,Ascential Group Ltd,52203070,GB
GB00B1CRLC47,Mondi PLC,51302020,GB
GB00B1FH8J72,Severn Trent PLC,59103010,GB
GB00B1FP6H53,Mitchells & Butlers PLC,53301020,GB
GB00BKDM7X41,Signature Aviation PLC,52407010,GB
GB00B1H0DZ51,nan,,
GB00B1H0K107,Collins Stewart Hawkpoint Ltd,55102020,GB
GB00B1KJJ408,Whitbread PLC,53301010,GB
GB00B1KQN728,Kelda Group Ltd,59103010,GB
GB00B1L8B624,Ei Group Ltd,53301020,GB
GB00B1QH8P22,Frasers Group PLC,53403090,GB
GB00B1VNSX38,Drax Group PLC,59101010,GB
GB00B1VYCH82,Thomas Cook Group plc,53301040,GB
GB00B1VZ0M25,Hargreaves Lansdown PLC,55102020,GB
GB00B1WY2338,Smiths Group PLC,54401010,GB
GB00B1XZS820,Anglo American PLC,51201080,GB
GB00B1YW4409,3i Group PLC,55102020,GB
GB00B1Z4ST84,Provident Financial PLC,55101030,GB
GB00B1Z7RQ77,TUI Travel Ltd,53301040,GB
GB00B23K0M20,Capita PLC,52203040,GB
GB00B24CGK77,Reckitt Benckiser Group PLC,54201020,GB
GB00B29BCK10,Eurasian Natural Resources Corporation Ltd,51201020,GB
GB00B29MWZ99,Thomson Reuters UK Ltd,57201010,
GB00B2B0DG97,Relx PLC,52203070,GB
GB00B2PF6M70,Cadbury Ltd,54102020,GB
GB00B2QPKJ12,Fresnillo PLC,51201080,MX
GB00B39J2M42,United Utilities Group PLC,59103010,GB
GB00B3DGH821,De La Rue PLC,52203020,GB
GB00B3MBS747,Ocado Group PLC,53402020,GB
GB00B3T69350,Friends Life FPG Ltd,55301030,GB
GB00B45TWN62,Finastra Group Holdings Ltd,57201020,GB
GB00B4JV1B90,Dentsu International Limited,53302010,GB
GB00B4Y7R145,Dixons Carphone PLC,53403050,GB
GB00B5BT0K07,nan,,
GB00B5N0P849,John Wood Group PLC,50103020,GB
GB00B5SXPF57,Essar Energy Ltd,50102030,MU
GB00B5WB0X89,Cable & Wireless Worldwide Ltd,58401010,
GB00B5ZN1N88,SEGRO PLC,60102020,GB
GB00B61TVQ02,Inchcape PLC,53403010,GB
GB00B63H8491,Rolls-Royce Holdings PLC,52101010,GB
GB00B6SLMV12,Rowan Companies Ltd,50103010,US
GB00B6YTLS95,Stagecoach Group PLC,52406020,GB
GB00B71N6K86,EVRAZ plc,51201020,GB
GB00B74CDH82,nan,,
GB00B7FC0762,NMC Health PLC,56102010,GB
GB00B7KR2P84,Easyjet PLC,52406010,GB
GB00B7T77214,Natwest Group PLC,55101010,GB
GB00B82YXW83,Vesuvius PLC,52102010,GB
GB00B83VD954,nan,,
GB00B8C3BL03,Sage Group PLC,57201020,GB
GB00B8HX8Z88,Mediclinic International PLC,56102010,GB
GB00B8W67662,Liberty Global PLC,53302020,GB
GB00B8W67B19,Liberty Global PLC,53302020,GB
GB00B979H674,Invensys Ltd,52102010,GB
GB00BBG9VN75,AVEVA Group PLC,57201010,GB
GB00BD3VFW73,ConvaTec Group PLC,56101020,GB
GB00BD6K4575,Compass Group PLC,53301020,GB
GB00BDCPN049,Coca-Cola European Partners PLC,54101030,GB
GB00BDR05C01,National Grid PLC,59104010,GB
GB00BDSFG982,TechnipFMC PLC,50103020,GB
GB00BDVZYZ77,Royal Mail PLC,52405010,GB
GB00BDZT6P94,Merlin Entertainments Ltd,53301040,GB
GB00BF5H9P87,Great Portland Estates PLC,60102020,GB
GB00BF8Q6K64,Standard Life Aberdeen PLC,55102020,GB
GB00BFG3KF26,Noble Holding Corporation PLC,50103010,GB
GB00BFMBMT84,Sensata Technologies Holding PLC,57104010,US
GB00BGLP8L22,IMI PLC,52102010,GB
GB00BH0P3Z91,BHP Group PLC,51201080,GB
GB00BH4HKS39,Vodafone Group PLC,58401020,GB
GB00BHJYC057,InterContinental Hotels Group PLC,53301010,GB
GB00BJ1F4N75,Micro Focus International PLC,57201020,GB
GB00BJFFLV09,Croda International PLC,51101030,GB
GB00BJQZC279,Daily Mail and General Trust P L C,53302040,GB
GB00BJVJZD68,Valaris PLC,50103010,GB
GB00BK1PTB77,Aggreko PLC,52203040,GB
GB00BKFB1C65,M&G PLC,55102020,GB
GB00BKKMKR23,RSA Insurance Group PLC,55301020,GB
GB00BMHTPY25,Rexam Ltd,52203040,GB
GB00BMJ6DW54,Informa PLC,53302040,GB
GB00BPXRVT80,Punch Taverns Ltd,53301020,GB
GB00BVYVFW23,Auto Trader Group PLC,57201030,GB
GB00BWFGQN14,Spirax-Sarco Engineering PLC,52102010,GB
GB00BWFY5505,Nielsen Holdings PLC,53302010,US
GB00BY9D0Y18,Direct Line Insurance Group PLC,55301020,GB
GB00BYSRJ698,Lonmin Ltd,51201010,GB
GB00BYW0PQ60,Land Securities Group PLC,60102020,GB
GB00BYX91H57,JD Sports Fashion PLC,53403040,GB
GB00BYYK2V80,Worldpay Group Ltd,52203040,GB
GB00BZ02MH16,NEX Group Ltd,55102050,GB
GB00BZ1G4322,Melrose Industries PLC,54401010,GB
GB00BZ3CNK81,Torm PLC,50103030,GB
GB00BZ4BQC70,Johnson Matthey PLC,51101030,GB
GG00B62W2327,Friends Life Group Ltd,55301030,GG
GI000A0MV757,bwin.party digital entertainment plc,53301030,GI
GRS003003035,National Bank of Greece SA,55101010,GR
GRS014003024,Piraeus Financial Holdings SA,55101010,GR
GRS015003007,Alpha Bank SA,55101010,GR
GRS074083007,Titan Cement Company SA,51202010,GR
GRS085101004,Viohalco Hellenic Copper and Aluminium Industry SA,51201030,GR
GRS087003000,Intracom Holdings SA,57201010,GR
GRS191213008,Ellaktor SA,52201020,GR
GRS260333000,Hellenic Telecommunications Organization SA,58401010,GR
GRS282183003,Jumbo SA,53403090,GR
GRS294003009,Folli Follie Commercial Manufacturing and Technica,52203040,GR
GRS298343005,Hellenic Petroleum SA,50102030,GR
GRS314003005,Marfin Investment Group Holdings SA,54102020,GR
GRS323003012,Eurobank Ergasias Services and Holdings SA,55101010,GR
GRS395363005,Hellenic Exchanges Athens Stock Exchange SA,55102050,GR
GRS403003007,Technical Olympic SA,52201020,GR
GRS408333003,Cosmote Mobile Telecommunications SA,58401010,GR
GRS419003009,Greek Organisation of Football Prognostics SA,53301030,GR
GRS426003000,Motor Oil Hellas Corinth Refineries SA,50102030,GR
GRS434003000,Public Power Corporation SA,59101010,GR
HK0000049939,China Unicom Hong Kong Ltd,58401020,HK
HK0000051067,Hopewell Holdings Ltd,60101010,HK
HK0000055878,China Taiping Insurance Holdings Co Ltd,55301030,HK
HK0000056256,China Traditional Chinese Medicine Holdings Co Ltd,56201040,HK
HK0000056264,China South City Holdings Ltd,60101010,HK
HK0000063609,Swire Properties Ltd,60101010,HK
HK0000065737,China Overseas Grand Oceans Group Ltd,60101010,HK
HK0000069689,AIA Group Ltd,55301030,HK
HK0000077468,Far East Horizon Ltd,55101050,HK
HK0000083920,Sun Art Retail Group Ltd,54301020,CN
HK0000093390,HKT Trust and HKT Ltd,58401010,HK
HK0000139300,Television Broadcasts Ltd,53302020,HK
HK0000179108,HK Electric Investments Ltd,59101010,HK
HK0000218211,Hua Hong Semiconductor Ltd,57101010,CN
HK0000311099,China Resources Pharmaceutical Group Ltd,56201040,HK
HK0002007356,CLP Holdings Ltd,59101010,HK
HK0003000038,Hong Kong and China Gas Co Ltd,59102010,HK
HK0004000045,Wharf Holdings Ltd,60101010,HK
HK0006000050,Power Assets Holdings Ltd,59101010,HK
HK0008011667,PCCW Ltd,58401010,HK
HK0010000088,Hang Lung Group Ltd,60101010,HK
HK0011000095,Hang Seng Bank Ltd,55101010,HK
HK0012000102,Henderson Land Development Co Ltd,60101010,HK
HK0013000119,Hutchison Whampoa Ltd,53403090,HK
HK0014000126,Hysan Development Co Ltd,60101010,HK
HK0016000132,Sun Hung Kai Properties Ltd,60101010,HK
HK0017000149,nan,,
HK0019000162,Swire Pacific Ltd,60101010,HK
HK0020000177,Wheelock and Co Ltd,60101010,HK
HK0023000190,Bank of East Asia Ltd,55101010,HK
HK0027032686,Galaxy Entertainment Group Ltd,53301030,HK
HK0044000302,Hong Kong Aircraft Engineering Co Ltd,52407010,HK
HK0066009694,MTR Corp Ltd,52406020,HK
HK0083000502,Sino Land Co Ltd,60101010,HK
HK0096000564,CMB Wing Lung Bank Ltd,55101010,HK
HK0101000591,Hang Lung Properties Ltd,60101010,HK
HK0119000674,Poly Property Group Co Ltd,60101010,HK
HK0123000694,Yuexiu Property Co Ltd,60101010,HK
HK0144000764,China Merchants Port Holdings Co Ltd,52407020,HK
HK0165000859,China Everbright Ltd,55102020,HK
HK0183011623,CITIC International Financial Holdings Ltd,55101010,HK
HK0200030994,Melco International Development Ltd,53301030,HK
HK0242001243,Shun Tak Holdings Ltd,60101010,HK
HK0257001336,China Everbright Environment Group Ltd,59104010,HK
HK0267001375,CITIC Ltd,55101010,CN
HK0270001396,Guangdong Investment Ltd,59103010,HK
HK0283012463,nan,,
HK0285041858,BYD Electronic International Co Ltd,57104010,CN
HK0291001490,China Resources Beer Holdings Co Ltd,54101010,HK
HK0293001514,Cathay Pacific Airways Ltd,52406010,HK
HK0302001547,OCBC Wing Hang Bank Ltd,55101010,HK
HK0308001558,China Travel International Investment Hong Kong Lt,53301040,HK
HK0345001611,Vitasoy International Holdings Ltd,54101030,HK
HK0363006039,Shanghai Industrial Holdings Ltd,60101010,HK
HK0388045442,Hong Kong Exchanges and Clearing Ltd,55102050,HK
HK0392044647,Beijing Enterprises Holdings Ltd,59102010,HK
HK0604011236,Shenzhen Investment Ltd,60101010,HK
HK0606037437,China Agri-Industries Holdings Ltd,54102010,HK
HK0639031506,Shougang Fushan Resources Group Ltd,51201020,HK
HK0656038673,Fosun International Ltd,55301010,CN
HK0669013440,Techtronic Industries Co Ltd,52102010,HK
HK0688002218,China Overseas Land & Investment Ltd,60101010,HK
HK0697002241,nan,,
HK0817039453,China Jinmao Holdings Group Ltd,60101010,HK
HK0823032773,Link Real Estate Investment Trust,60102020,HK
HK0836012952,China Resources Power Holdings Co Ltd,59101020,HK
HK0880043028,SJM Holdings Ltd,53301030,HK
HK0883013259,CNOOC Ltd,50102020,CN
HK0906028292,China Netcom Group Corp Hong Kong Ltd,58401010,CN
HK0941009539,China Mobile Ltd,58401020,CN
HK0992009065,Lenovo Group Ltd,57106010,CN
HK1093012172,CSPC Pharmaceutical Group Ltd,56201040,CN
HK1208013172,MMG Ltd,51201050,AU
HK1828040670,Dah Chong Hong Holdings Ltd,53403010,HK
HK2380027329,China Power International Development Ltd,59101010,HK
HK2388011192,BOC Hong Kong Holdings Ltd,55101010,HK
HK3377040226,Sino-Ocean Group Holding Ltd,60101010,CN
HK3808041546,Sinotruk Hong Kong Ltd,52102020,CN
HU0000061726,OTP Bank Nyrt,55101010,HU
HU0000073507,Magyar Telekom Tavkozlesi Nyrt,58401010,HU
HU0000123096,Richter Gedeon Vegyeszeti Gyar Nyrt,56201040,HU
HU0000153937,MOL Magyar Olajes Gazipari Nyrt,50102030,HU
ID1000057003,Indofood Sukses Makmur Tbk PT,54102020,ID
ID1000058407,United Tractors Tbk PT,50101010,ID
ID1000060403,Pabrik Kertas Tjiwi Kimia Tbk PT,51301020,ID
ID1000061302,Indocement Tunggal Prakarsa Tbk PT,51202010,ID
ID1000062201,Indah Kiat Pulp & Paper Tbk PT,51301020,ID
ID1000066004,Astra Agro Lestari Tbk PT,54102020,ID
ID1000068604,Gudang Garam Tbk PT,54102030,ID
ID1000068703,Bumi Resources Tbk PT,50101010,ID
ID1000074008,Hanjaya Mandala Sampoerna Tbk PT,54102030,ID
ID1000085707,Barito Pacific Tbk PT,51101010,ID
ID1000092406,Summarecon Agung Tbk PT,60101010,ID
ID1000092703,Bank Pan Indonesia Tbk PT,55101010,ID
ID1000094006,Bukit Asam Tbk PT,50101010,ID
ID1000094204,Bank Danamon Indonesia Tbk PT,55101010,ID
ID1000095003,Bank Mandiri (Persero) Tbk PT,55101010,ID
ID1000095706,Unilever Indonesia Tbk PT,54201010,ID
ID1000096605,Bank Negara Indonesia (Persero) Tbk PT,55101010,ID
ID1000097405,Indosat Tbk PT,58401020,ID
ID1000098304,Energi Mega Persada Tbk PT,50102020,ID
ID1000099302,Bank Maybank Indonesia Tbk PT,55101010,ID
ID1000099500,Ramayana Lestari Sentosa Tbk PT,53402010,ID
ID1000099906,Berlian Laju Tanker Tbk PT,52405020,ID
ID1000102502,XL Axiata Tbk PT,58401020,ID
ID1000104706,Truba Alam Manunggal Engineering Tbk PT,52201020,ID
ID1000105604,Global Mediacom Tbk PT,53302020,ID
ID1000106206,Media Nusantara Citra Tbk PT,53302020,ID
ID1000106602,Aneka Tambang Tbk PT,51201060,ID
ID1000106701,AKR Corporindo Tbk PT,50102030,ID
ID1000106800,Semen Indonesia (Persero) Tbk PT,51202010,ID
ID1000108103,Jasa Marga (Persero) Tbk PT,52407030,ID
ID1000108509,Indo Tambangraya Megah Tbk PT,50101010,ID
ID1000108905,Lippo Karawaci Tbk PT,60101010,ID
ID1000109309,Vale Indonesia Tbk PT,51201050,ID
ID1000109507,Bank Central Asia Tbk PT,55101010,ID
ID1000110802,Bumi Serpong Damai Tbk PT,60101010,ID
ID1000111305,Adaro Energy Tbk PT,50101010,ID
ID1000111602,Perusahaan Gas Negara Tbk PT,59102010,ID
ID1000113301,Matahari Department Store Tbk PT,53402010,ID
ID1000113707,Bank Tabungan Negara (Persero) Tbk PT,55101010,ID
ID1000116700,Indofood CBP Sukses Makmur Tbk PT,54102020,ID
ID1000116908,Tower Bersama Infrastructure Tbk PT,58401010,ID
ID1000117708,Charoen Pokphand Indonesia Tbk PT,54102010,ID
ID1000118201,Bank Rakyat Indonesia (Persero) Tbk PT,55101010,ID
ID1000122500,Pakuwon Jati Tbk PT,60101010,ID
ID1000122807,Astra International Tbk PT,53101010,ID
ID1000125107,Kalbe Farma Tbk PT,56201040,ID
ID1000125305,Surya Citra Media Tbk PT,53302020,ID
ID1000125503,Ace Hardware Indonesia Tbk PT,53403020,ID
ID1000126105,Waskita Karya (Persero) Tbk PT,52201020,ID
ID1000129000,Telkom Indonesia (Persero) Tbk PT,58401010,ID
IE0001827041,CRH PLC,51202010,IE
IE0002424939,DCC PLC,50102030,IE
IE0003072950,Perrigo Corporation DAC,56202010,IE
IE0003295239,Fyffes PLC,54102010,IE
IE0004906560,Kerry Group PLC,54102020,IE
IE0004927939,Kingspan Group PLC,53203020,IE
IE0072559994,DEPFA Bank PLC,55101010,IE
IE00B010DT83,C&C Group PLC,54101020,IE
IE00B06H8J93,Irish Bank Resolution Corporation Ltd,55101010,IE
IE00B1HDWM43,Total Produce PLC,54102010,IE
IE00B1RR8406,Smurfit Kappa Group PLC,51302020,IE
IE00B40K9117,Cooper Industries Unlimited Co,52203040,IE
IE00B446CM77,Warner Chilcott PLC,56201040,IE
IE00B4BNMY34,Accenture PLC,57201010,IE
IE00B4Q5ZN47,Jazz Pharmaceuticals PLC,56201040,IE
IE00B56GVS15,Alkermes Plc,56202010,IE
IE00B58JVZ52,Seagate Technology PLC,57106010,IE
IE00B59HWB19,Independent News & Media PLC,53302040,IE
IE00B6330302,nan,,
IE00B68SQD29,Covidien PLC,56101020,IE
IE00B8KQN827,Eaton Corporation PLC,52102030,IE
IE00BBGT3753,Mallinckrodt PLC,56201040,IE
IE00BD1RP616,Bank of Ireland Group PLC,55101010,IE
IE00BDB6Q211,Willis Towers Watson PLC,55301010,GB
IE00BF0L3536,AIB Group plc,55101010,IE
IE00BFRT3W74,Allegion PLC,57102010,IE
IE00BFY8C754,Steris plc,56101020,IE
IE00BGH1M568,Perrigo Company PLC,56201040,IE
IE00BJ3V9050,Endo International PLC,56201040,IE
IE00BK9ZQ967,Trane Technologies PLC,52102030,IE
IE00BLNN3691,Weatherford International PLC,50103020,IE
IE00BLS09M33,Pentair PLC,52102010,GB
IE00BTN1Y115,Medtronic PLC,56101020,IE
IE00BWT6H894,Flutter Entertainment PLC,53301030,IE
IE00BY7QL619,Johnson Controls International PLC,52102030,IE
IE00BY9D5467,Allergan plc,56201040,IE
IE00BYTBXV33,Ryanair Holdings PLC,52406010,IE
IE00BZ12WP82,Linde PLC,51101010,GB
IL0001260111,Gazit Globe Ltd,60101010,IL
IL0002240146,Clal Insurance Enterprises Holdings Ltd,55301010,IL
IL0002300114,Bezeq Israeli Telecommunication Corp Ltd,58401010,IL
IL0002600182,Ormat Industries Ltd,59101010,IL
IL0002730112,Nice Ltd,57201020,IL
IL0002810146,Icl Group Ltd,51101020,IL
IL0005760173,Israel Corporation Ltd,51101090,IL
IL0005850180,Harel Insurance Investments and Financial Services,55301010,IL
